"","name","longitude","latitude","prov","date","year","time_frame"
"1415","Zanthoxylum clava-herculis L.",-88.828186,30.405545,"gbif",2015-03-01,2015,"T2"
"1416","Zanthoxylum clava-herculis L.",-81.97648,29.7307,"gbif",2015-06-01,2015,"T2"
"1417","Zanthoxylum clava-herculis L.",-80.180214,32.567391,"gbif",2015-07-13,2015,"T2"
"1418","Zanthoxylum clava-herculis L.",-77.0129,38.8872,"gbif",2015-08-06,2015,"T2"
"1419","Zanthoxylum clava-herculis L.",-80.182544,32.566745,"gbif",2015-08-12,2015,"T2"
"1420","Zanthoxylum clava-herculis L.",-92.342377,34.792714,"gbif",2015-08-30,2015,"T2"
"1421","Zanthoxylum clava-herculis L.",-80.18198,32.566965,"gbif",2015-11-17,2015,"T2"
"1422","Zanthoxylum clava-herculis L.",-92.841933,34.634453,"gbif",2015-11-05,2015,"T2"
"1423","Zanthoxylum clava-herculis L.",-90.833877,29.348869,"gbif",2015-11-22,2015,"T2"
"1424","Zanthoxylum clava-herculis L.",-92.388458,34.805902,"gbif",2014-01-26,2014,"T2"
"1425","Zanthoxylum clava-herculis L.",-92.395525,34.814158,"gbif",2014-01-26,2014,"T2"
"1426","Zanthoxylum clava-herculis L.",-92.384058,34.802947,"gbif",2014-01-26,2014,"T2"
"1427","Zanthoxylum clava-herculis L.",-92.38583,34.803675,"gbif",2014-01-26,2014,"T2"
"1428","Zanthoxylum clava-herculis L.",-92.392254,34.813317,"gbif",2014-01-26,2014,"T2"
"1429","Zanthoxylum clava-herculis L.",-82.065411,29.607384,"gbif",2014-04-03,2014,"T2"
"1430","Zanthoxylum clava-herculis L.",-91.878477,32.701405,"gbif",2014-04-12,2014,"T2"
"1431","Zanthoxylum clava-herculis L.",-82.0326,29.67305,"gbif",2014-05-08,2014,"T2"
"1432","Zanthoxylum clava-herculis L.",-92.057063,30.616307,"gbif",2014-06-09,2014,"T2"
"1433","Zanthoxylum clava-herculis L.",-80.5314,28.0105,"gbif",2014-08-13,2014,"T2"
"1434","Zanthoxylum clava-herculis L.",-80.5314,28.0105,"gbif",2014-08-13,2014,"T2"
"1435","Zanthoxylum clava-herculis L.",-86.650003,32.246256,"gbif",2014-08-13,2014,"T2"
"1436","Zanthoxylum clava-herculis L.",-88.580832,30.333583,"gbif",2014-09-07,2014,"T2"
"1437","Zanthoxylum clava-herculis L.",-93.61056,30.744997,"gbif",2014-10-20,2014,"T2"
"1438","Zanthoxylum clava-herculis L.",-93.675775,32.439694,"gbif",2014-11-28,2014,"T2"
"1439","Zanthoxylum clava-herculis L.",-75.744888,36.14464,"gbif",2014-12-24,2014,"T2"
"1440","Zanthoxylum clava-herculis L.",-91.755106,31.861932,"gbif",2013-05-28,2013,"T2"
"1441","Zanthoxylum clava-herculis L.",-82.5453,29.656,"gbif",2012-06-12,2012,"T2"
"1442","Zanthoxylum clava-herculis L.",-89.978158,29.255542,"gbif",2012-09-28,2012,"T2"
"1443","Zanthoxylum clava-herculis L.",-77.56556,34.41389,"gbif",2010-06-15,2010,"T2"
"1444","Zanthoxylum clava-herculis L.",-86.236361,35.076667,"gbif",2010-09-20,2010,"T2"
"1445","Zanthoxylum clava-herculis L.",-82.5638,29.50775,"gbif",2009-07-07,2009,"T2"
"1446","Zanthoxylum clava-herculis L.",-81.258659,29.771977,"gbif",2009-08-28,2009,"T2"
"1447","Zanthoxylum clava-herculis L.",-87.89222,32.51778,"gbif",2008-05-02,2008,"T2"
"1448","Zanthoxylum clava-herculis L.",-82.999,30.0384,"gbif",2007-06-04,2007,"T2"
"1449","Zanthoxylum clava-herculis L.",-86.48139,32.15889,"gbif",2007-06-01,2007,"T2"
"1450","Zanthoxylum clava-herculis L.",-82.999028,30.038417,"gbif",2007-06-04,2007,"T2"
"1451","Zanthoxylum clava-herculis L.",-87.60806,32.60806,"gbif",2007-07-15,2007,"T2"
"1452","Zanthoxylum clava-herculis L.",-81.8881,27.1972,"gbif",2006-04-22,2006,"T2"
"1453","Zanthoxylum clava-herculis L.",-73.876667,40.859444,"gbif",2006-06-13,2006,"T2"
"1454","Zanthoxylum clava-herculis L.",-82.029267,29.218933,"gbif",2006-07-30,2006,"T2"
"1455","Zanthoxylum clava-herculis L.",-81.59,28.8,"gbif",2005-06-03,2005,"T2"
"1456","Zanthoxylum clava-herculis L.",-81.085,29.3028,"gbif",2004-08-11,2004,"T2"
"1457","Zanthoxylum clava-herculis L.",-82.731722,29.431417,"gbif",2004-10-16,2004,"T2"
"1458","Zanthoxylum clava-herculis L.",-80.369167,27.548833,"gbif",2003-06-24,2003,"T2"
"1459","Zanthoxylum clava-herculis L.",-80.5336,28.0097,"gbif",2002-03-21,2002,"T2"
"1460","Zanthoxylum clava-herculis L.",-80.6081,28.3358,"gbif",2002-05-08,2002,"T2"
"1461","Zanthoxylum clava-herculis L.",-88.03361,30.69917,"gbif",2002-12-25,2002,"T2"
"1462","Zanthoxylum clava-herculis L.",-79.60944,33.00138,"gbif",2001-05-23,2001,"T2"
"1463","Zanthoxylum clava-herculis L.",-82.3939,28.0694,"gbif",2001-07-05,2001,"T2"
"1464","Zanthoxylum clava-herculis L.",-91.550619,34.071342,"gbif",2000-09-15,2000,"T2"
"1465","Zanthoxylum clava-herculis L.",-80.164,25.901,"gbif",1999-05-06,1999,"T1"
"1466","Zanthoxylum clava-herculis L.",-82.55,27.3333,"gbif",1997-07-21,1997,"T1"
"1467","Zanthoxylum clava-herculis L.",-93.15479,35.2072,"gbif",1972-10-14,1972,"T1"
"1468","Zanthoxylum clava-herculis L.",-93.15479,35.2072,"gbif",1972-10-14,1972,"T1"
"1469","Zanthoxylum clava-herculis var. fruticosum (A.Gray) S.Watson",-88.00611,32.76305,"gbif",1969-05-09,1969,"T1"
"1470","Zanthoxylum clava-herculis var. fruticosum (A.Gray) S.Watson",-88.25,32.8,"gbif",1969-06-11,1969,"T1"
"1471","Zanthoxylum clava-herculis L.",-88.10694,30.25778,"gbif",1965-04-10,1965,"T1"
"1472","Zanthoxylum clava-herculis L.",-82.5,28.75055,"gbif",1965-04-01,1965,"T1"
"1473","Zanthoxylum clava-herculis L.",-88.10694,30.25778,"gbif",1964-05-09,1964,"T1"
"1474","Zanthoxylum clava-herculis",-93.230925277,35.3040627251,"inat",2019-04-20,2019,"T2"
"1475","Zanthoxylum clava-herculis",-80.2953643799,27.4873981476,"inat",2019-04-07,2019,"T2"
"1476","Zanthoxylum clava-herculis",-81.3590916667,29.1041,"inat",2019-04-18,2019,"T2"
"1477","Zanthoxylum clava-herculis",-88.0097277833,30.2308166667,"inat",2019-04-18,2019,"T2"
"1478","Zanthoxylum clava-herculis",-79.0658716365,33.5100328031,"inat",2019-04-16,2019,"T2"
"1479","Zanthoxylum clava-herculis",-88.1920612643,32.6085388888,"inat",2019-04-17,2019,"T2"
"1480","Zanthoxylum clava-herculis",-82.5806583333,27.5867133333,"inat",2019-04-17,2019,"T2"
"1481","Zanthoxylum clava-herculis",-80.471475,27.9018083333,"inat",2019-03-23,2019,"T2"
"1482","Zanthoxylum clava-herculis",-84.17863156,30.0761413,"inat",2019-04-11,2019,"T2"
"1483","Zanthoxylum clava-herculis",-82.245211,28.908465,"inat",2019-04-10,2019,"T2"
"1484","Zanthoxylum clava-herculis",-80.8005523682,32.2477760315,"inat",2019-04-09,2019,"T2"
"1485","Zanthoxylum clava-herculis",-88.1067195,30.2563216667,"inat",2019-04-09,2019,"T2"
"1486","Zanthoxylum clava-herculis",-81.2762083333,29.8739555556,"inat",2019-04-05,2019,"T2"
"1487","Zanthoxylum clava-herculis",-88.107170105,30.257976532,"inat",2019-04-06,2019,"T2"
"1488","Zanthoxylum clava-herculis",-82.304,29.6080283333,"inat",2019-04-04,2019,"T2"
"1489","Zanthoxylum clava-herculis",-75.7620037348,36.2056361977,"inat",2019-03-30,2019,"T2"
"1490","Zanthoxylum clava-herculis",-81.7541526065,26.2142159547,"inat",2019-03-04,2019,"T2"
"1491","Zanthoxylum clava-herculis",-89.9531333333,29.2654883333,"inat",2019-03-17,2019,"T2"
"1492","Zanthoxylum clava-herculis",-82.8089035024,27.8846188355,"inat",2019-03-27,2019,"T2"
"1493","Zanthoxylum clava-herculis",-89.2569345283,31.5060854173,"inat",2019-03-15,2019,"T2"
"1494","Zanthoxylum clava-herculis",-82.1162435599,26.4444585471,"inat",2019-03-25,2019,"T2"
"1495","Zanthoxylum clava-herculis",-91.756943074,31.8138875731,"inat",2019-03-23,2019,"T2"
"1496","Zanthoxylum clava-herculis",-82.8292823,28.0636131,"inat",2019-01-19,2019,"T2"
"1497","Zanthoxylum clava-herculis",-82.6642733188,29.9972359328,"inat",2019-03-24,2019,"T2"
"1498","Zanthoxylum clava-herculis",-76.1320354787,36.8016220925,"inat",2019-03-17,2019,"T2"
"1499","Zanthoxylum clava-herculis",-90.0576945754,30.3478931681,"inat",2019-03-16,2019,"T2"
"1500","Zanthoxylum clava-herculis",-82.4397149497,28.7086366117,"inat",2019-03-16,2019,"T2"
"1501","Zanthoxylum clava-herculis",-81.99205,29.691095,"inat",2019-03-13,2019,"T2"
"1502","Zanthoxylum clava-herculis",-81.760572,28.037388,"inat",2019-03-12,2019,"T2"
"1503","Zanthoxylum clava-herculis",-76.0501934309,36.9205182419,"inat",2019-03-12,2019,"T2"
"1504","Zanthoxylum clava-herculis",-83.052375,29.1319111667,"inat",2019-03-10,2019,"T2"
"1505","Zanthoxylum clava-herculis",-93.9196593,29.7090765,"inat",2019-02-15,2019,"T2"
"1506","Zanthoxylum clava-herculis",-80.504663922,27.8138935101,"inat",2019-03-01,2019,"T2"
"1507","Zanthoxylum clava-herculis",-89.9633718,30.0310882,"inat",2019-02-26,2019,"T2"
"1508","Zanthoxylum clava-herculis",-82.8302944444,28.069475,"inat",2019-02-23,2019,"T2"
"1509","Zanthoxylum clava-herculis",-80.8022001389,28.5344677778,"inat",2019-02-16,2019,"T2"
"1510","Zanthoxylum clava-herculis",-91.7562255859,31.8268985748,"inat",2019-02-12,2019,"T2"
"1511","Zanthoxylum clava-herculis",-80.0808761549,26.949612801,"inat",2019-02-09,2019,"T2"
"1512","Zanthoxylum clava-herculis",-79.822229875,33.8693334632,"inat",2019-01-23,2019,"T2"
"1513","Zanthoxylum clava-herculis",-86.6500031565,32.2462560688,"inat",2014-08-13,2014,"T2"
"1514","Zanthoxylum clava-herculis",-82.6656033333,27.52197,"inat",2019-01-13,2019,"T2"
"1515","Zanthoxylum clava-herculis",-82.6683666667,27.4331283333,"inat",2019-01-11,2019,"T2"
"1516","Zanthoxylum clava-herculis",-82.3473374919,26.9034790993,"inat",2019-01-08,2019,"T2"
"1517","Zanthoxylum clava-herculis",-79.5770624294,32.9272569974,"inat",2017-12-11,2017,"T2"
"1518","Zanthoxylum clava-herculis",-82.5482783333,27.6545666667,"inat",2018-02-24,2018,"T2"
"1519","Zanthoxylum clava-herculis",-82.664025,27.5224583333,"inat",2017-10-31,2017,"T2"
"1520","Zanthoxylum clava-herculis",-82.661475,27.5148966667,"inat",2018-07-06,2018,"T2"
"1521","Zanthoxylum clava-herculis",-80.7623709,28.38539199,"inat",2018-12-15,2018,"T2"
"1522","Zanthoxylum clava-herculis",-80.8024586,28.5332359,"inat",2016-07-09,2016,"T2"
"1523","Zanthoxylum clava-herculis",-90.9107758974,33.7129259809,"inat",2017-06-29,2017,"T2"
"1524","Zanthoxylum clava-herculis",-80.6092824506,28.3358980679,"inat",2018-04-07,2018,"T2"
"1525","Zanthoxylum clava-herculis",-93.9760133333,29.93055,"inat",2018-10-10,2018,"T2"
"1526","Zanthoxylum clava-herculis",-80.08078171,26.94959722,"inat",2018-12-08,2018,"T2"
"1527","Zanthoxylum clava-herculis",-80.0806274414,26.9498806,"inat",2018-12-08,2018,"T2"
"1528","Zanthoxylum clava-herculis",-80.05582229,26.88341066,"inat",2018-12-03,2018,"T2"
"1529","Zanthoxylum clava-herculis",-79.9346418673,40.4080304124,"inat",2018-11-28,2018,"T2"
"1530","Zanthoxylum clava-herculis",-93.8799590897,32.6455132244,"inat",2018-11-24,2018,"T2"
"1531","Zanthoxylum clava-herculis",-82.5969161987,29.6101894379,"inat",2018-11-24,2018,"T2"
"1532","Zanthoxylum clava-herculis",-86.7642216667,33.1853333333,"inat",2018-11-18,2018,"T2"
"1533","Zanthoxylum clava-herculis",-81.2794123,29.8531411,"inat",2018-11-03,2018,"T2"
"1534","Zanthoxylum clava-herculis",-82.83116957,28.07247346,"inat",2018-10-29,2018,"T2"
"1535","Zanthoxylum clava-herculis",-88.1899871864,32.6025797753,"inat",2018-10-28,2018,"T2"
"1536","Zanthoxylum clava-herculis",-84.1820913292,30.0767247827,"inat",2018-10-27,2018,"T2"
"1537","Zanthoxylum clava-herculis",-76.8736655452,39.3141081138,"inat",2018-10-24,2018,"T2"
"1538","Zanthoxylum clava-herculis",-76.0492491398,36.9208535993,"inat",2018-03-18,2018,"T2"
"1539","Zanthoxylum clava-herculis",-93.8718547864,33.701501818,"inat",2018-10-18,2018,"T2"
"1540","Zanthoxylum clava-herculis",-76.0520695,36.9195216667,"inat",2018-10-14,2018,"T2"
"1541","Zanthoxylum clava-herculis",-92.0688208862,32.0960378516,"inat",2018-10-06,2018,"T2"
"1542","Zanthoxylum clava-herculis",-81.2719963308,29.866511234,"inat",2018-10-05,2018,"T2"
"1543","Zanthoxylum clava-herculis",-81.4307333333,31.0149027833,"inat",2018-09-28,2018,"T2"
"1544","Zanthoxylum clava-herculis",-84.1813429396,30.0758233374,"inat",2015-03-01,2015,"T2"
"1545","Zanthoxylum clava-herculis",-80.6081089,28.0836269,"inat",2018-09-15,2018,"T2"
"1546","Zanthoxylum clava-herculis",-79.98640312,40.58444692,"inat",2018-09-13,2018,"T2"
"1547","Zanthoxylum clava-herculis",-76.0082399101,37.3289460037,"inat",2018-09-09,2018,"T2"
"1548","Zanthoxylum clava-herculis",-78.5104217529,33.8658409119,"inat",2018-09-07,2018,"T2"
"1549","Zanthoxylum clava-herculis",-89.9545288086,29.2643756866,"inat",2018-08-05,2018,"T2"
"1550","Zanthoxylum clava-herculis",-91.4179630816,31.3613893828,"inat",2018-08-30,2018,"T2"
"1551","Zanthoxylum clava-herculis",-93.9470361111,29.6985388889,"inat",2017-03-30,2017,"T2"
"1552","Zanthoxylum clava-herculis",-76.0531833333,36.9188916667,"inat",2018-08-26,2018,"T2"
"1553","Zanthoxylum clava-herculis",-80.6613526386,28.1936470661,"inat",2018-08-25,2018,"T2"
"1554","Zanthoxylum clava-herculis",-88.73783,33.5088383333,"inat",2017-06-12,2017,"T2"
"1555","Zanthoxylum clava-herculis",-81.1616833333,39.4439083333,"inat",2018-04-25,2018,"T2"
"1556","Zanthoxylum clava-herculis",-81.5555888889,28.7642166667,"inat",2018-08-13,2018,"T2"
"1557","Zanthoxylum clava-herculis",-88.1077028333,30.257055,"inat",2018-08-11,2018,"T2"
"1558","Zanthoxylum clava-herculis",-75.7035113743,35.2058382787,"inat",2018-08-05,2018,"T2"
"1559","Zanthoxylum clava-herculis",-86.6476974487,32.2284049988,"inat",2018-08-05,2018,"T2"
"1560","Zanthoxylum clava-herculis",-80.786542,28.769795,"inat",2018-08-02,2018,"T2"
"1561","Zanthoxylum clava-herculis",-93.0510351,30.9430604,"inat",2018-07-29,2018,"T2"
"1562","Zanthoxylum clava-herculis",-85.097371,29.638153,"inat",2018-07-30,2018,"T2"
"1563","Zanthoxylum clava-herculis",-80.422905,27.7839883333,"inat",2018-07-21,2018,"T2"
"1564","Zanthoxylum clava-herculis",-82.6213311,28.850007,"inat",2018-06-26,2018,"T2"
"1565","Zanthoxylum clava-herculis",-77.4937998628,34.4566383352,"inat",2018-06-22,2018,"T2"
"1566","Zanthoxylum clava-herculis",-77.6280216667,34.3683466667,"inat",2018-06-21,2018,"T2"
"1567","Zanthoxylum clava-herculis",-79.9143535083,32.6671202728,"inat",2018-06-19,2018,"T2"
"1568","Zanthoxylum clava-herculis",-77.4753716667,34.465845,"inat",2018-06-17,2018,"T2"
"1569","Zanthoxylum clava-herculis",-82.3497035341,26.9067069266,"inat",2018-06-16,2018,"T2"
"1570","Zanthoxylum clava-herculis",-75.7601394653,36.189907074,"inat",2018-06-13,2018,"T2"
"1571","Zanthoxylum clava-herculis",-93.0024416667,35.0784333333,"inat",2018-06-03,2018,"T2"
"1572","Zanthoxylum clava-herculis",-82.5851017572,28.9719821233,"inat",2018-06-03,2018,"T2"
"1573","Zanthoxylum clava-herculis",-75.3601168748,37.9399710438,"inat",2018-05-27,2018,"T2"
"1574","Zanthoxylum clava-herculis",-82.42667333,28.70007286,"inat",2018-05-27,2018,"T2"
"1575","Zanthoxylum clava-herculis",-81.4393615723,30.6311645508,"inat",2018-05-27,2018,"T2"
"1576","Zanthoxylum clava-herculis",-93.7844739042,31.128513014,"inat",2018-05-11,2018,"T2"
"1577","Zanthoxylum clava-herculis",-82.00245,29.7158666667,"inat",2018-05-15,2018,"T2"
"1578","Zanthoxylum clava-herculis",-91.7110320088,30.4030603404,"inat",2018-05-05,2018,"T2"
"1579","Zanthoxylum clava-herculis",-80.1604036522,25.9015015327,"inat",2018-04-30,2018,"T2"
"1580","Zanthoxylum clava-herculis",-78.7191122678,35.8100982104,"inat",2018-04-30,2018,"T2"
"1581","Zanthoxylum clava-herculis",-93.7885711951,32.7852156771,"inat",2018-04-27,2018,"T2"
"1582","Zanthoxylum clava-herculis",-91.0950695,30.35603,"inat",2018-04-28,2018,"T2"
"1583","Zanthoxylum clava-herculis",-80.9969693181,28.5699878802,"inat",2018-04-27,2018,"T2"
"1584","Zanthoxylum clava-herculis",-92.9585333333,30.21673,"inat",2018-04-27,2018,"T2"
"1585","Zanthoxylum clava-herculis",-82.39737,29.703825,"inat",2018-04-22,2018,"T2"
"1586","Zanthoxylum clava-herculis",-80.7564771,28.2308428,"inat",2018-04-22,2018,"T2"
"1587","Zanthoxylum clava-herculis",-93.60126,29.757224,"inat",2018-04-15,2018,"T2"
"1588","Zanthoxylum clava-herculis",-82.6092216667,29.5797216667,"inat",2018-04-16,2018,"T2"
"1589","Zanthoxylum clava-herculis",-88.0844769869,30.2449070756,"inat",2018-04-14,2018,"T2"
"1590","Zanthoxylum clava-herculis",-86.5373721944,34.7212581111,"inat",2018-04-10,2018,"T2"
"1591","Zanthoxylum clava-herculis",-93.9222639799,29.7077450646,"inat",2018-04-03,2018,"T2"
"1592","Zanthoxylum clava-herculis",-88.5815361111,30.3353777778,"inat",2018-04-08,2018,"T2"
"1593","Zanthoxylum clava-herculis",-82.2995423592,29.6737033025,"inat",2018-03-24,2018,"T2"
"1594","Zanthoxylum clava-herculis",-80.2491949489,36.0744611467,"inat",2018-04-06,2018,"T2"
"1595","Zanthoxylum clava-herculis",-75.7468716667,36.1566611667,"inat",2018-04-02,2018,"T2"
"1596","Zanthoxylum clava-herculis",-80.4581622128,27.874276531,"inat",2018-04-01,2018,"T2"
"1597","Zanthoxylum clava-herculis",-78.7924491295,40.0099134009,"inat",2018-03-31,2018,"T2"
"1598","Zanthoxylum clava-herculis",-82.5444070996,29.6839761548,"inat",2018-03-27,2018,"T2"
"1599","Zanthoxylum clava-herculis",-80.24067259,27.25994628,"inat",2018-03-24,2018,"T2"
"1600","Zanthoxylum clava-herculis",-82.3496350554,26.9065780565,"inat",2018-03-23,2018,"T2"
"1601","Zanthoxylum clava-herculis",-82.3321383333,28.655955,"inat",2017-07-27,2017,"T2"
"1602","Zanthoxylum clava-herculis",-81.4258309734,31.015621014,"inat",2018-03-21,2018,"T2"
"1603","Zanthoxylum clava-herculis",-82.8308638889,28.0757805556,"inat",2018-03-11,2018,"T2"
"1604","Zanthoxylum clava-herculis",-82.2807385773,28.6727255211,"inat",2018-03-10,2018,"T2"
"1605","Zanthoxylum clava-herculis",-82.2810219695,28.6732026609,"inat",2018-03-10,2018,"T2"
"1606","Zanthoxylum clava-herculis",-79.0503166667,33.516875,"inat",2018-02-10,2018,"T2"
"1607","Zanthoxylum clava-herculis",-82.2740739686,28.490593233,"inat",2018-03-07,2018,"T2"
"1608","Zanthoxylum clava-herculis",-80.36283,27.53718,"inat",2018-03-01,2018,"T2"
"1609","Zanthoxylum clava-herculis",-82.6059883333,29.682745,"inat",2018-03-01,2018,"T2"
"1610","Zanthoxylum clava-herculis",-82.0456252714,29.8384572706,"inat",2018-02-26,2018,"T2"
"1611","Zanthoxylum clava-herculis",-88.0778539181,30.2487783401,"inat",2017-04-15,2017,"T2"
"1612","Zanthoxylum clava-herculis",-78.9813477029,36.0206537637,"inat",2018-02-24,2018,"T2"
"1613","Zanthoxylum clava-herculis",-80.3632283333,27.538225,"inat",2018-01-23,2018,"T2"
"1614","Zanthoxylum clava-herculis",-80.9008138721,35.7873837557,"inat",2018-01-22,2018,"T2"
"1615","Zanthoxylum clava-herculis",-80.0562039391,26.8864548672,"inat",2018-01-21,2018,"T2"
"1616","Zanthoxylum clava-herculis",-86.8107616667,33.16752,"inat",2018-01-11,2018,"T2"
"1617","Zanthoxylum clava-herculis",-75.5288888889,35.2361111111,"inat",2017-08-22,2017,"T2"
"1618","Zanthoxylum clava-herculis",-84.1805867851,30.0782253099,"inat",2017-12-30,2017,"T2"
"1619","Zanthoxylum clava-herculis",-92.2235620022,32.6808764188,"inat",2017-11-02,2017,"T2"
"1620","Zanthoxylum clava-herculis",-93.6799755869,32.4489709154,"inat",2017-12-18,2017,"T2"
"1621","Zanthoxylum clava-herculis",-93.680025302,32.449058136,"inat",2017-12-18,2017,"T2"
"1622","Zanthoxylum clava-herculis",-81.0317471667,28.6433466667,"inat",2017-11-15,2017,"T2"
"1623","Zanthoxylum clava-herculis",-82.3399276733,29.5969829559,"inat",2017-11-14,2017,"T2"
"1624","Zanthoxylum clava-herculis",-76.679849,34.696368,"inat",2017-11-04,2017,"T2"
"1625","Zanthoxylum clava-herculis",-92.28766033,34.71155445,"inat",2017-11-04,2017,"T2"
"1626","Zanthoxylum clava-herculis",-81.271930933,29.8664749264,"inat",2017-10-28,2017,"T2"
"1627","Zanthoxylum clava-herculis",-75.7199690771,39.8167164484,"inat",2017-10-28,2017,"T2"
"1628","Zanthoxylum clava-herculis",-92.488655,34.847775,"inat",2017-10-22,2017,"T2"
"1629","Zanthoxylum clava-herculis",-81.542,28.1174,"inat",2017-10-07,2017,"T2"
"1630","Zanthoxylum clava-herculis",-76.6599709486,34.7104829889,"inat",2017-09-24,2017,"T2"
"1631","Zanthoxylum clava-herculis",-88.5808324814,30.3335834034,"inat",2014-09-07,2014,"T2"
"1632","Zanthoxylum clava-herculis",-92.3045416667,34.7848972222,"inat",2017-09-17,2017,"T2"
"1633","Zanthoxylum clava-herculis",-76.0525805,36.9183083333,"inat",2017-09-17,2017,"T2"
"1634","Zanthoxylum clava-herculis",-84.383445,40.1502028333,"inat",2017-09-11,2017,"T2"
"1635","Zanthoxylum clava-herculis",-77.998123,33.880214,"inat",2017-09-10,2017,"T2"
"1636","Zanthoxylum clava-herculis",-80.5896083333,28.1301638333,"inat",2017-09-03,2017,"T2"
"1637","Zanthoxylum clava-herculis",-93.2570495605,30.293674469,"inat",2017-08-12,2017,"T2"
"1638","Zanthoxylum clava-herculis",-81.7816,28.0455,"inat",2017-08-08,2017,"T2"
"1639","Zanthoxylum clava-herculis",-89.9524916667,29.2582333333,"inat",2017-07-19,2017,"T2"
"1640","Zanthoxylum clava-herculis",-79.132639831,33.4107530723,"inat",2017-07-04,2017,"T2"
"1641","Zanthoxylum clava-herculis",-93.688605,30.7732716667,"inat",2017-06-24,2017,"T2"
"1642","Zanthoxylum clava-herculis",-81.414571,31.06808,"inat",2017-04-27,2017,"T2"
"1643","Zanthoxylum clava-herculis",-81.416459,31.068521,"inat",2017-04-27,2017,"T2"
"1644","Zanthoxylum clava-herculis",-81.2146215495,29.4974600103,"inat",2017-06-01,2017,"T2"
"1645","Zanthoxylum clava-herculis",-80.1816558838,32.5654235811,"inat",2017-05-31,2017,"T2"
"1646","Zanthoxylum clava-herculis",-77.6453098659,34.3533017793,"inat",2017-05-29,2017,"T2"
"1647","Zanthoxylum clava-herculis",-89.9651197,30.0315415,"inat",2017-05-20,2017,"T2"
"1648","Zanthoxylum clava-herculis",-88.924536612,37.3731402587,"inat",2017-04-11,2017,"T2"
"1649","Zanthoxylum clava-herculis",-80.345841944,32.4953567611,"inat",2017-04-20,2017,"T2"
"1650","Zanthoxylum clava-herculis",-92.2900916667,30.80375,"inat",2017-04-23,2017,"T2"
"1651","Zanthoxylum clava-herculis",-80.1914204658,25.9716687491,"inat",2017-04-18,2017,"T2"
"1652","Zanthoxylum clava-herculis",-92.284739166,30.7573903584,"inat",2017-04-02,2017,"T2"
"1653","Zanthoxylum clava-herculis",-92.2900916667,30.8036033333,"inat",2017-04-02,2017,"T2"
"1654","Zanthoxylum clava-herculis",-91.5112209,30.9412056,"inat",2017-02-18,2017,"T2"
"1655","Zanthoxylum clava-herculis",-91.5174619845,30.9231955564,"inat",2017-02-18,2017,"T2"
"1656","Zanthoxylum clava-herculis",-80.7751788566,28.6555273654,"inat",2017-01-14,2017,"T2"
"1657","Zanthoxylum clava-herculis",-79.702255,32.85782,"inat",2017-01-28,2017,"T2"
"1658","Zanthoxylum clava-herculis",-82.284456,29.5743493,"inat",2017-01-15,2017,"T2"
"1659","Zanthoxylum clava-herculis",-92.0704874722,29.9027903333,"inat",2016-11-01,2016,"T2"
"1660","Zanthoxylum clava-herculis",-79.5876646042,32.9043437975,"inat",2016-07-23,2016,"T2"
"1661","Zanthoxylum clava-herculis",-78.7646924705,35.7475668239,"inat",2016-11-12,2016,"T2"
"1662","Zanthoxylum clava-herculis",-78.9335033333,36.000469445,"inat",2016-09-18,2016,"T2"
"1663","Zanthoxylum clava-herculis",-79.1325959098,33.4106876515,"inat",2016-08-15,2016,"T2"
"1664","Zanthoxylum clava-herculis",-81.053352,28.620165,"inat",2015-03-21,2015,"T2"
"1665","Zanthoxylum clava-herculis",-77.01388154,38.88800969,"inat",2016-06-09,2016,"T2"
"1666","Zanthoxylum clava-herculis",-91.5240647117,30.977172076,"inat",2016-05-22,2016,"T2"
"1667","Zanthoxylum clava-herculis",-91.1761350744,30.4061293323,"inat",2016-05-08,2016,"T2"
"1668","Zanthoxylum clava-herculis",-80.1825288828,32.5667182313,"inat",2016-04-23,2016,"T2"
"1669","Zanthoxylum clava-herculis",-92.207308,29.680451,"inat",2016-03-30,2016,"T2"
"1670","Zanthoxylum clava-herculis",-81.424748785,31.0163501855,"inat",2016-03-23,2016,"T2"
"1671","Zanthoxylum clava-herculis",-90.833877,29.348869,"inat",2015-11-22,2015,"T2"
"1672","Zanthoxylum clava-herculis",-80.18198,32.566965,"inat",2015-11-17,2015,"T2"
"1673","Zanthoxylum clava-herculis",-92.8419333333,34.6344533333,"inat",2015-11-05,2015,"T2"
"1674","Zanthoxylum clava-herculis",-92.34237702,34.79271441,"inat",2015-08-30,2015,"T2"
"1675","Zanthoxylum clava-herculis",-80.182544,32.566745,"inat",2015-08-12,2015,"T2"
"1676","Zanthoxylum clava-herculis",-80.180214,32.567391,"inat",2015-07-13,2015,"T2"
"1677","Zanthoxylum clava-herculis",-80.802473,28.533236,"inat",2015-05-24,2015,"T2"
"1678","Zanthoxylum clava-herculis",-80.802473,28.533236,"inat",2015-05-23,2015,"T2"
"1679","Zanthoxylum clava-herculis",-88.828186,30.405545,"inat",2015-03-01,2015,"T2"
"1680","Zanthoxylum clava-herculis",-92.057063,30.616307,"inat",2014-06-09,2014,"T2"
"1681","Zanthoxylum clava-herculis",-93.67577465,32.4396937,"inat",2014-11-28,2014,"T2"
"1682","Zanthoxylum clava-herculis",-75.74488783,36.14464018,"inat",2014-12-24,2014,"T2"
